block_id	drug1	drug2	drug3	conc1	conc2	conc3	response	conc_unit1	conc_unit2	conc_unit3
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.01875	5.86E-04	0.0098	3.17029	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.009375	5.86E-04	0.0098	47.936836	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.0046875	5.86E-04	0.0098	89.40006	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.00234375	5.86E-04	0.0098	112.33318	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0	5.86E-04	0.0098	116.03861	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.6	2.93E-04	0.0098	0.06691	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.3	2.93E-04	0.0098	0.256196	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.15	2.93E-04	0.0098	0.034051	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.075	2.93E-04	0.0098	-1.073408	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.0375	2.93E-04	0.0098	-0.696451	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.01875	2.93E-04	0.0098	4.182964	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.009375	2.93E-04	0.0098	59.12373	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.0046875	2.93E-04	0.0098	80.452705	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.00234375	2.93E-04	0.0098	109.34482	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0	2.93E-04	0.0098	107.681046	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.6	0	0.0098	-0.568121	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.3	0	0.0098	1.645626	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.15	0	0.0098	-1.059925	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.075	0	0.0098	-0.246952	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.0375	0	0.0098	-1.352312	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.01875	0	0.0098	4.869061	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.009375	0	0.0098	54.93699	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.0046875	0	0.0098	84.4418	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0.00234375	0	0.0098	109.253586	uM	uM	uM
1	Piperaquine	Pyronaridine Tetraphosphate	Darunavir Ethanolate	0	0	0.0098	111.4901	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.075	0	32.008312	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.075	0	40.958824	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.075	0	25.146164	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.075	0	13.757954	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.075	0	9.265853	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.075	0	0.988079	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.075	0	-1.428351	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.075	0	1.814591	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.075	0	-1.354712	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.075	0	-10.047419	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0375	0	27.345572	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0375	0	19.24699	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0375	0	21.806301	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0375	0	27.12353	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0375	0	15.616448	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0375	0	14.048161	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0375	0	10.452126	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0375	0	8.865337	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0375	0	7.989419	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0375	0	-4.872315	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.01875	0	17.165894	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.01875	0	17.280905	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.01875	0	14.435143	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.01875	0	17.697903	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.01875	0	17.878258	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.01875	0	11.215614	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.01875	0	10.799505	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.01875	0	10.493797	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.01875	0	10.291589	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.01875	0	-1.48163	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.009375	0	14.927048	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.009375	0	13.429891	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.009375	0	15.149311	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.009375	0	15.096316	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.009375	0	15.58473	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.009375	0	9.848271	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.009375	0	13.211909	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.009375	0	21.630833	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.009375	0	8.42732	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.009375	0	-3.461477	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0046875	0	8.758045	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0046875	0	14.739174	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0046875	0	13.586185	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0046875	0	13.377733	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0046875	0	11.20512	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0046875	0	24.506302	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0046875	0	56.46053	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0046875	0	58.287437	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0046875	0	51.043568	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0046875	0	66.13438	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.00234375	0	5.753595	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.00234375	0	12.167358	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.00234375	0	14.028884	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.00234375	0	13.145488	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.00234375	0	13.02172	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.00234375	0	43.981255	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.00234375	0	78.565094	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.00234375	0	85.216446	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.00234375	0	69.02748	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.00234375	0	76.05235	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.001171875	0	4.265707	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.001171875	0	10.589461	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.001171875	0	13.428341	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.001171875	0	12.682878	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.001171875	0	10.740551	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.001171875	0	57.64048	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.001171875	0	97.18935	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.001171875	0	94.39466	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.001171875	0	75.15999	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.001171875	0	73.47694	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	5.86E-04	0	6.800157	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	5.86E-04	0	11.087613	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	5.86E-04	0	14.00249	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	5.86E-04	0	12.267427	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	5.86E-04	0	14.333181	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	5.86E-04	0	69.56175	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	5.86E-04	0	94.16589	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	5.86E-04	0	102.7701	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	5.86E-04	0	81.23514	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	5.86E-04	0	75.91672	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	2.93E-04	0	2.091561	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	2.93E-04	0	11.568921	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	2.93E-04	0	14.057951	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	2.93E-04	0	13.423437	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	2.93E-04	0	8.25347	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	2.93E-04	0	78.48293	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	2.93E-04	0	103.675224	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	2.93E-04	0	90.64797	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	2.93E-04	0	86.50695	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	2.93E-04	0	78.63886	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0	0	-5.853554	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0	0	5.346795	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0	0	-2.419631	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0	0	0.804509	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0	0	0.874002	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0	0	63.103676	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0	0	96.96565	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0	0	90.26417	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0	0	77.91695	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0	0	79.43581	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.075	10	3.770508	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.075	10	-1.460952	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.075	10	1.060762	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.075	10	-2.829278	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.075	10	1.189268	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.075	10	-1.499084	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.075	10	0.580665	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.075	10	-2.145269	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.075	10	-0.569114	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.075	10	-6.213827	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0375	10	9.489328	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0375	10	9.441232	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0375	10	8.58203	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0375	10	6.081494	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0375	10	7.031004	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0375	10	8.289268	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0375	10	7.086201	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0375	10	10.279811	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0375	10	8.104643	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0375	10	5.957164	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.01875	10	10.26758	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.01875	10	8.498428	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.01875	10	7.412698	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.01875	10	11.210166	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.01875	10	8.457617	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.01875	10	8.552618	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.01875	10	10.152184	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.01875	10	7.85921	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.01875	10	9.303776	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.01875	10	7.317424	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.009375	10	8.60686	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.009375	10	8.988733	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.009375	10	8.373588	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.009375	10	7.955959	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.009375	10	10.160506	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.009375	10	9.2175	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.009375	10	8.656782	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.009375	10	9.916686	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.009375	10	7.917263	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.009375	10	9.205756	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0046875	10	10.536873	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0046875	10	9.457258	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.0046875	10	7.855217	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.0046875	10	6.947934	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.0046875	10	6.553099	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.0046875	10	8.106851	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.0046875	10	10.464504	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.0046875	10	8.431202	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.0046875	10	7.139568	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.0046875	10	7.875031	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.00234375	10	8.869857	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.00234375	10	7.65132	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.00234375	10	6.1178	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.00234375	10	6.738005	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.00234375	10	8.79587	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.00234375	10	9.170352	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.00234375	10	6.283763	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.00234375	10	7.534346	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.00234375	10	7.067215	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.00234375	10	5.879541	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.001171875	10	9.808849	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.001171875	10	7.731497	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.001171875	10	8.663567	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.001171875	10	8.093952	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.001171875	10	8.546091	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.001171875	10	9.019678	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.001171875	10	8.435702	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.001171875	10	9.043184	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.001171875	10	8.47765	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.001171875	10	4.337074	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	5.86E-04	10	9.926091	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	5.86E-04	10	9.309242	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	5.86E-04	10	8.873037	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	5.86E-04	10	7.233766	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	5.86E-04	10	8.862459	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	5.86E-04	10	10.969421	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	5.86E-04	10	9.593928	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	5.86E-04	10	9.054228	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	5.86E-04	10	6.610605	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	5.86E-04	10	7.462859	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	2.93E-04	10	10.314363	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	2.93E-04	10	6.881062	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	2.93E-04	10	8.32943	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	2.93E-04	10	7.417735	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	2.93E-04	10	8.101467	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	2.93E-04	10	8.544892	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	2.93E-04	10	10.69639	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	2.93E-04	10	9.657551	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	2.93E-04	10	6.632568	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	2.93E-04	10	6.476781	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0	10	8.681281	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0	10	6.41134	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0	10	7.331082	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0	10	9.1775	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0	10	10.099879	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0	10	7.010005	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0	10	11.042491	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0	10	8.102328	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0	10	7.961143	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0	10	6.615513	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.075	5	16.969406	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.075	5	12.479759	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.15	0.075	5	8.005227	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.075	0.075	5	9.353762	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0375	0.075	5	9.590381	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.01875	0.075	5	9.812187	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.009375	0.075	5	10.100906	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.0046875	0.075	5	10.145894	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.00234375	0.075	5	5.629867	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0	0.075	5	7.066428	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.6	0.0375	5	16.68472	uM	uM	uM
2	Piperaquine	Pyronaridine Tetraphosphate	Lopinavir	0.3	0.0375	5	23.36966	uM	uM	uM
